ride_id,started_at,ended_at,ride_length_minutes,start_station_name,end_station_name,user_type,neighborhood,zip_code,month,weekday
RID101209,2023-03-30 00:47:14.486897380,2023-03-30 01:02:14.486897380,15,Station D,Station C,casual,Wicker Park,60601,March,Thursday
RID101210,2023-03-30 02:32:05.665133027,2023-03-30 02:45:05.665133027,13,Station D,Station D,casual,Lincoln Park,60614,March,Thursday
RID101211,2023-03-30 04:16:56.843368674,2023-03-30 04:54:56.843368674,38,Station D,Station C,member,Downtown,60622,March,Thursday
RID101212,2023-03-30 06:01:48.021604321,2023-03-30 06:17:48.021604321,16,Station B,Station A,casual,Hyde Park,60622,March,Thursday
RID101213,2023-03-30 07:46:39.199839969,2023-03-30 08:25:39.199839969,39,Station D,Station A,casual,Hyde Park,60622,March,Thursday
RID101214,2023-03-30 09:31:30.378075616,2023-03-30 10:10:30.378075616,39,Station D,Station C,casual,Lincoln Park,60615,March,Thursday
RID101215,2023-03-30 11:16:21.556311263,2023-03-30 11:21:21.556311263,5,Station A,Station D,member,Hyde Park,60622,March,Thursday
RID101216,2023-03-30 13:01:12.734546910,2023-03-30 13:45:12.734546910,44,Station A,Station B,casual,Hyde Park,60615,March,Thursday
RID101217,2023-03-30 14:46:03.912782557,2023-03-30 15:12:03.912782557,26,Station B,Station C,casual,Wicker Park,60614,March,Thursday
RID101218,2023-03-30 16:30:55.091018204,2023-03-30 17:03:55.091018204,33,Station C,Station A,casual,Wicker Park,60614,March,Thursday
RID101219,2023-03-30 18:15:46.269253851,2023-03-30 18:27:46.269253851,12,Station A,Station A,casual,Downtown,60622,March,Thursday
RID101220,2023-03-30 20:00:37.447489498,2023-03-30 20:15:37.447489498,15,Station B,Station B,casual,Wicker Park,60614,March,Thursday
RID101221,2023-03-30 21:45:28.625725146,2023-03-30 22:30:28.625725146,45,Station D,Station C,casual,Hyde Park,60601,March,Thursday
RID101222,2023-03-30 23:30:19.803960793,2023-03-31 00:11:19.803960793,41,Station D,Station B,casual,Downtown,60601,March,Thursday
RID101223,2023-03-31 01:15:10.982196440,2023-03-31 01:33:10.982196440,18,Station B,Station B,member,Downtown,60615,March,Friday
RID101224,2023-03-31 03:00:02.160432087,2023-03-31 03:34:02.160432087,34,Station D,Station D,member,Lincoln Park,60622,March,Friday
RID101225,2023-03-31 04:44:53.338667734,2023-03-31 05:23:53.338667734,39,Station D,Station D,casual,Wicker Park,60615,March,Friday
RID101226,2023-03-31 06:29:44.516903381,2023-03-31 06:54:44.516903381,25,Station C,Station A,member,Downtown,60614,March,Friday
RID101227,2023-03-31 08:14:35.695139028,2023-03-31 08:55:35.695139028,41,Station D,Station C,member,Hyde Park,60622,March,Friday
RID101228,2023-03-31 09:59:26.873374675,2023-03-31 10:08:26.873374675,9,Station A,Station D,casual,Downtown,60615,March,Friday
RID101229,2023-03-31 11:44:18.051610323,2023-03-31 12:07:18.051610323,23,Station D,Station A,member,Downtown,60622,March,Friday
RID101230,2023-03-31 13:29:09.229845970,2023-03-31 13:47:09.229845970,18,Station B,Station C,casual,Lincoln Park,60622,March,Friday
RID101231,2023-03-31 15:14:00.408081617,2023-03-31 15:44:00.408081617,30,Station C,Station A,casual,Hyde Park,60615,March,Friday
RID101232,2023-03-31 16:58:51.586317264,2023-03-31 17:06:51.586317264,8,Station D,Station D,casual,Hyde Park,60622,March,Friday
RID101233,2023-03-31 18:43:42.764552911,2023-03-31 19:12:42.764552911,29,Station B,Station A,casual,Wicker Park,60614,March,Friday
RID101234,2023-03-31 20:28:33.942788558,2023-03-31 21:17:33.942788558,49,Station A,Station C,casual,Hyde Park,60601,March,Friday
RID101235,2023-03-31 22:13:25.121024205,2023-03-31 22:59:25.121024205,46,Station D,Station C,member,Downtown,60601,March,Friday
RID101236,2023-03-31 23:58:16.299259853,2023-04-01 00:27:16.299259853,29,Station C,Station A,casual,Hyde Park,60622,March,Friday
RID101237,2023-04-01 01:43:07.477495500,2023-04-01 02:05:07.477495500,22,Station D,Station C,member,Hyde Park,60601,April,Saturday
RID101238,2023-04-01 03:27:58.655731147,2023-04-01 04:11:58.655731147,44,Station B,Station A,casual,Downtown,60622,April,Saturday
RID101239,2023-04-01 05:12:49.833966794,2023-04-01 05:24:49.833966794,12,Station C,Station C,casual,Lincoln Park,60615,April,Saturday
RID101240,2023-04-01 06:57:41.012202441,2023-04-01 07:40:41.012202441,43,Station D,Station A,casual,Wicker Park,60614,April,Saturday
RID101241,2023-04-01 08:42:32.190438088,2023-04-01 09:26:32.190438088,44,Station A,Station A,member,Wicker Park,60601,April,Saturday
RID101242,2023-04-01 10:27:23.368673735,2023-04-01 10:45:23.368673735,18,Station C,Station A,casual,Lincoln Park,60615,April,Saturday
RID101243,2023-04-01 12:12:14.546909382,2023-04-01 12:48:14.546909382,36,Station A,Station B,casual,Downtown,60614,April,Saturday
RID101244,2023-04-01 13:57:05.725145030,2023-04-01 14:52:05.725145030,55,Station B,Station C,casual,Wicker Park,60601,April,Saturday
RID101245,2023-04-01 15:41:56.903380677,2023-04-01 16:23:56.903380677,42,Station D,Station D,casual,Lincoln Park,60601,April,Saturday
RID101246,2023-04-01 17:26:48.081616324,2023-04-01 18:03:48.081616324,37,Station A,Station A,member,Lincoln Park,60614,April,Saturday
RID101247,2023-04-01 19:11:39.259851971,2023-04-01 19:38:39.259851971,27,Station B,Station B,casual,Lincoln Park,60615,April,Saturday
RID101248,2023-04-01 20:56:30.438087618,2023-04-01 21:15:30.438087618,19,Station D,Station D,member,Wicker Park,60615,April,Saturday
RID101249,2023-04-01 22:41:21.616323265,2023-04-01 23:18:21.616323265,37,Station B,Station A,casual,Wicker Park,60601,April,Saturday
RID101250,2023-04-02 00:26:12.794558912,2023-04-02 00:55:12.794558912,29,Station A,Station D,member,Wicker Park,60614,April,Sunday
RID101251,2023-04-02 02:11:03.972794559,2023-04-02 02:32:03.972794559,21,Station B,Station B,member,Wicker Park,60615,April,Sunday
RID101252,2023-04-02 03:55:55.151030207,2023-04-02 04:32:55.151030207,37,Station C,Station D,casual,Hyde Park,60614,April,Sunday
RID101253,2023-04-02 05:40:46.329265854,2023-04-02 06:31:46.329265854,51,Station D,Station A,casual,Lincoln Park,60614,April,Sunday
RID101254,2023-04-02 07:25:37.507501501,2023-04-02 08:24:37.507501501,59,Station B,Station D,member,Hyde Park,60601,April,Sunday
RID101255,2023-04-02 09:10:28.685737148,2023-04-02 09:16:28.685737148,6,Station A,Station D,casual,Lincoln Park,60614,April,Sunday
RID101256,2023-04-02 10:55:19.863972795,2023-04-02 11:13:19.863972795,18,Station D,Station A,casual,Wicker Park,60614,April,Sunday
RID101257,2023-04-02 12:40:11.042208442,2023-04-02 13:37:11.042208442,57,Station C,Station B,casual,Wicker Park,60622,April,Sunday
RID101258,2023-04-02 14:25:02.220444089,2023-04-02 15:09:02.220444089,44,Station D,Station B,member,Hyde Park,60614,April,Sunday
RID101259,2023-04-02 16:09:53.398679737,2023-04-02 16:53:53.398679737,44,Station C,Station D,casual,Downtown,60615,April,Sunday
RID101260,2023-04-02 17:54:44.576915384,2023-04-02 18:49:44.576915384,55,Station D,Station C,casual,Wicker Park,60601,April,Sunday
RID101261,2023-04-02 19:39:35.755151031,2023-04-02 20:22:35.755151031,43,Station B,Station D,casual,Downtown,60601,April,Sunday
RID101262,2023-04-02 21:24:26.933386678,2023-04-02 22:19:26.933386678,55,Station B,Station C,member,Lincoln Park,60614,April,Sunday
RID101263,2023-04-02 23:09:18.111622325,2023-04-02 23:19:18.111622325,10,Station A,Station D,casual,Hyde Park,60614,April,Sunday
RID101264,2023-04-03 00:54:09.289857972,2023-04-03 01:04:09.289857972,10,Station C,Station B,member,Downtown,60615,April,Monday
RID101265,2023-04-03 02:39:00.468093619,2023-04-03 02:46:00.468093619,7,Station A,Station D,casual,Downtown,60622,April,Monday
RID101266,2023-04-03 04:23:51.646329266,2023-04-03 04:34:51.646329266,11,Station B,Station D,member,Wicker Park,60601,April,Monday
RID101267,2023-04-03 06:08:42.824564914,2023-04-03 07:03:42.824564914,55,Station C,Station C,casual,Downtown,60622,April,Monday
RID101268,2023-04-03 07:53:34.002800561,2023-04-03 08:05:34.002800561,12,Station A,Station B,casual,Downtown,60615,April,Monday
RID101269,2023-04-03 09:38:25.181036208,2023-04-03 10:24:25.181036208,46,Station A,Station C,member,Lincoln Park,60601,April,Monday
RID101270,2023-04-03 11:23:16.359271855,2023-04-03 12:19:16.359271855,56,Station A,Station D,member,Hyde Park,60615,April,Monday
RID101271,2023-04-03 13:08:07.537507502,2023-04-03 13:27:07.537507502,19,Station A,Station A,member,Wicker Park,60614,April,Monday
RID101272,2023-04-03 14:52:58.715743149,2023-04-03 15:43:58.715743149,51,Station A,Station D,casual,Wicker Park,60615,April,Monday
RID101273,2023-04-03 16:37:49.893978796,2023-04-03 17:10:49.893978796,33,Station C,Station D,casual,Downtown,60614,April,Monday
RID101274,2023-04-03 18:22:41.072214443,2023-04-03 18:59:41.072214443,37,Station A,Station C,casual,Lincoln Park,60622,April,Monday
RID101275,2023-04-03 20:07:32.250450091,2023-04-03 21:03:32.250450091,56,Station C,Station A,casual,Downtown,60601,April,Monday
RID101276,2023-04-03 21:52:23.428685738,2023-04-03 22:26:23.428685738,34,Station A,Station A,member,Downtown,60601,April,Monday
RID101277,2023-04-03 23:37:14.606921385,2023-04-04 00:20:14.606921385,43,Station B,Station C,casual,Wicker Park,60622,April,Monday
RID101278,2023-04-04 01:22:05.785157032,2023-04-04 01:53:05.785157032,31,Station B,Station B,casual,Downtown,60614,April,Tuesday
RID101279,2023-04-04 03:06:56.963392679,2023-04-04 03:46:56.963392679,40,Station A,Station A,casual,Downtown,60601,April,Tuesday
RID101280,2023-04-04 04:51:48.141628326,2023-04-04 05:24:48.141628326,33,Station D,Station A,casual,Lincoln Park,60615,April,Tuesday
RID101281,2023-04-04 06:36:39.319863973,2023-04-04 07:18:39.319863973,42,Station B,Station C,casual,Wicker Park,60614,April,Tuesday
RID101282,2023-04-04 08:21:30.498099621,2023-04-04 08:58:30.498099621,37,Station C,Station B,casual,Hyde Park,60601,April,Tuesday
RID101283,2023-04-04 10:06:21.676335268,2023-04-04 10:47:21.676335268,41,Station A,Station B,casual,Lincoln Park,60615,April,Tuesday
RID101284,2023-04-04 11:51:12.854570915,2023-04-04 12:22:12.854570915,31,Station C,Station D,member,Lincoln Park,60615,April,Tuesday
RID101285,2023-04-04 13:36:04.032806562,2023-04-04 14:35:04.032806562,59,Station D,Station D,casual,Lincoln Park,60601,April,Tuesday
RID101286,2023-04-04 15:20:55.211042209,2023-04-04 15:57:55.211042209,37,Station A,Station C,casual,Wicker Park,60622,April,Tuesday
RID101287,2023-04-04 17:05:46.389277856,2023-04-04 17:13:46.389277856,8,Station B,Station B,casual,Downtown,60622,April,Tuesday
RID101288,2023-04-04 18:50:37.567513503,2023-04-04 19:16:37.567513503,26,Station C,Station C,casual,Hyde Park,60601,April,Tuesday
RID101289,2023-04-04 20:35:28.745749150,2023-04-04 20:41:28.745749150,6,Station B,Station D,member,Wicker Park,60615,April,Tuesday
RID101290,2023-04-04 22:20:19.923984798,2023-04-04 22:34:19.923984798,14,Station B,Station C,member,Downtown,60622,April,Tuesday
RID101291,2023-04-05 00:05:11.102220445,2023-04-05 00:14:11.102220445,9,Station A,Station C,member,Lincoln Park,60622,April,Wednesday
RID101292,2023-04-05 01:50:02.280456092,2023-04-05 02:04:02.280456092,14,Station C,Station A,member,Wicker Park,60622,April,Wednesday
RID101293,2023-04-05 03:34:53.458691739,2023-04-05 04:11:53.458691739,37,Station D,Station A,member,Downtown,60614,April,Wednesday
RID101294,2023-04-05 05:19:44.636927386,2023-04-05 06:17:44.636927386,58,Station B,Station A,member,Hyde Park,60622,April,Wednesday
RID101295,2023-04-05 07:04:35.815163033,2023-04-05 07:46:35.815163033,42,Station A,Station D,casual,Hyde Park,60601,April,Wednesday
RID101296,2023-04-05 08:49:26.993398680,2023-04-05 09:06:26.993398680,17,Station A,Station C,member,Downtown,60601,April,Wednesday
RID101297,2023-04-05 10:34:18.171634327,2023-04-05 11:09:18.171634327,35,Station D,Station A,member,Wicker Park,60614,April,Wednesday
RID101298,2023-04-05 12:19:09.349869975,2023-04-05 13:10:09.349869975,51,Station A,Station A,casual,Lincoln Park,60614,April,Wednesday
RID101299,2023-04-05 14:04:00.528105622,2023-04-05 14:44:00.528105622,40,Station B,Station A,member,Downtown,60601,April,Wednesday
RID101300,2023-04-05 15:48:51.706341269,2023-04-05 16:37:51.706341269,49,Station A,Station D,casual,Lincoln Park,60614,April,Wednesday
RID101301,2023-04-05 17:33:42.884576916,2023-04-05 18:01:42.884576916,28,Station C,Station D,casual,Hyde Park,60622,April,Wednesday
RID101302,2023-04-05 19:18:34.062812563,2023-04-05 20:14:34.062812563,56,Station C,Station C,member,Downtown,60615,April,Wednesday
RID101303,2023-04-05 21:03:25.241048210,2023-04-05 21:22:25.241048210,19,Station B,Station C,casual,Hyde Park,60615,April,Wednesday
RID101304,2023-04-05 22:48:16.419283857,2023-04-05 23:21:16.419283857,33,Station C,Station C,member,Lincoln Park,60615,April,Wednesday
RID101305,2023-04-06 00:33:07.597519504,2023-04-06 00:45:07.597519504,12,Station D,Station A,member,Lincoln Park,60601,April,Thursday
RID101306,2023-04-06 02:17:58.775755152,2023-04-06 02:26:58.775755152,9,Station A,Station B,casual,Downtown,60614,April,Thursday
RID101307,2023-04-06 04:02:49.953990799,2023-04-06 04:35:49.953990799,33,Station B,Station D,casual,Downtown,60615,April,Thursday
RID101308,2023-04-06 05:47:41.132226446,2023-04-06 06:38:41.132226446,51,Station D,Station A,member,Downtown,60622,April,Thursday
RID101309,2023-04-06 07:32:32.310462093,2023-04-06 07:40:32.310462093,8,Station A,Station A,casual,Hyde Park,60622,April,Thursday
RID101310,2023-04-06 09:17:23.488697740,2023-04-06 09:33:23.488697740,16,Station D,Station C,casual,Lincoln Park,60622,April,Thursday
RID101311,2023-04-06 11:02:14.666933387,2023-04-06 11:51:14.666933387,49,Station B,Station C,member,Lincoln Park,60614,April,Thursday
RID101312,2023-04-06 12:47:05.845169034,2023-04-06 12:53:05.845169034,6,Station B,Station A,member,Hyde Park,60615,April,Thursday
RID101313,2023-04-06 14:31:57.023404682,2023-04-06 15:02:57.023404682,31,Station D,Station D,casual,Downtown,60622,April,Thursday
RID101314,2023-04-06 16:16:48.201640329,2023-04-06 16:51:48.201640329,35,Station A,Station D,member,Wicker Park,60614,April,Thursday
RID101315,2023-04-06 18:01:39.379875976,2023-04-06 18:56:39.379875976,55,Station C,Station A,member,Downtown,60622,April,Thursday
RID101316,2023-04-06 19:46:30.558111623,2023-04-06 20:41:30.558111623,55,Station C,Station B,member,Wicker Park,60615,April,Thursday
RID101317,2023-04-06 21:31:21.736347270,2023-04-06 22:11:21.736347270,40,Station D,Station B,member,Wicker Park,60615,April,Thursday
RID101318,2023-04-06 23:16:12.914582917,2023-04-06 23:56:12.914582917,40,Station B,Station D,member,Hyde Park,60615,April,Thursday
RID101319,2023-04-07 01:01:04.092818564,2023-04-07 01:31:04.092818564,30,Station A,Station C,member,Lincoln Park,60615,April,Friday
RID101320,2023-04-07 02:45:55.271054211,2023-04-07 03:32:55.271054211,47,Station A,Station B,member,Lincoln Park,60615,April,Friday
RID101321,2023-04-07 04:30:46.449289859,2023-04-07 05:01:46.449289859,31,Station B,Station B,casual,Lincoln Park,60622,April,Friday
RID101322,2023-04-07 06:15:37.627525506,2023-04-07 06:24:37.627525506,9,Station C,Station C,member,Lincoln Park,60615,April,Friday
RID101323,2023-04-07 08:00:28.805761153,2023-04-07 08:24:28.805761153,24,Station A,Station B,casual,Hyde Park,60622,April,Friday
RID101324,2023-04-07 09:45:19.983996800,2023-04-07 10:00:19.983996800,15,Station D,Station A,casual,Wicker Park,60615,April,Friday
RID101325,2023-04-07 11:30:11.162232447,2023-04-07 11:44:11.162232447,14,Station C,Station B,casual,Lincoln Park,60622,April,Friday
RID101326,2023-04-07 13:15:02.340468094,2023-04-07 13:59:02.340468094,44,Station D,Station C,member,Wicker Park,60615,April,Friday
RID101327,2023-04-07 14:59:53.518703741,2023-04-07 15:41:53.518703741,42,Station C,Station A,member,Hyde Park,60622,April,Friday
RID101328,2023-04-07 16:44:44.696939388,2023-04-07 16:54:44.696939388,10,Station B,Station B,casual,Downtown,60615,April,Friday
RID101329,2023-04-07 18:29:35.875175036,2023-04-07 18:41:35.875175036,12,Station D,Station D,member,Hyde Park,60614,April,Friday
RID101330,2023-04-07 20:14:27.053410683,2023-04-07 20:41:27.053410683,27,Station D,Station A,casual,Lincoln Park,60622,April,Friday
RID101331,2023-04-07 21:59:18.231646330,2023-04-07 22:50:18.231646330,51,Station B,Station A,member,Downtown,60614,April,Friday
RID101332,2023-04-07 23:44:09.409881977,2023-04-08 00:14:09.409881977,30,Station D,Station D,member,Hyde Park,60622,April,Friday
RID101333,2023-04-08 01:29:00.588117624,2023-04-08 02:19:00.588117624,50,Station C,Station D,casual,Hyde Park,60622,April,Saturday
RID101334,2023-04-08 03:13:51.766353271,2023-04-08 04:00:51.766353271,47,Station A,Station B,casual,Wicker Park,60622,April,Saturday
RID101335,2023-04-08 04:58:42.944588918,2023-04-08 05:14:42.944588918,16,Station A,Station B,casual,Hyde Park,60601,April,Saturday
RID101336,2023-04-08 06:43:34.122824566,2023-04-08 07:13:34.122824566,30,Station B,Station C,member,Downtown,60615,April,Saturday
RID101337,2023-04-08 08:28:25.301060213,2023-04-08 08:45:25.301060213,17,Station C,Station C,casual,Hyde Park,60614,April,Saturday
RID101338,2023-04-08 10:13:16.479295860,2023-04-08 10:57:16.479295860,44,Station D,Station A,member,Lincoln Park,60614,April,Saturday
RID101339,2023-04-08 11:58:07.657531507,2023-04-08 12:20:07.657531507,22,Station D,Station D,member,Wicker Park,60622,April,Saturday
RID101340,2023-04-08 13:42:58.835767154,2023-04-08 14:11:58.835767154,29,Station A,Station D,member,Downtown,60614,April,Saturday
RID101341,2023-04-08 15:27:50.014002801,2023-04-08 16:04:50.014002801,37,Station D,Station C,casual,Downtown,60614,April,Saturday
RID101342,2023-04-08 17:12:41.192238448,2023-04-08 18:03:41.192238448,51,Station A,Station A,casual,Hyde Park,60614,April,Saturday
RID101343,2023-04-08 18:57:32.370474095,2023-04-08 19:41:32.370474095,44,Station B,Station A,casual,Lincoln Park,60614,April,Saturday
RID101344,2023-04-08 20:42:23.548709743,2023-04-08 21:29:23.548709743,47,Station D,Station C,member,Wicker Park,60601,April,Saturday
RID101345,2023-04-08 22:27:14.726945390,2023-04-08 22:43:14.726945390,16,Station C,Station C,member,Downtown,60622,April,Saturday
RID101346,2023-04-09 00:12:05.905181037,2023-04-09 01:00:05.905181037,48,Station D,Station C,casual,Wicker Park,60614,April,Sunday
RID101347,2023-04-09 01:56:57.083416684,2023-04-09 02:36:57.083416684,40,Station A,Station B,member,Hyde Park,60601,April,Sunday
RID101348,2023-04-09 03:41:48.261652331,2023-04-09 04:33:48.261652331,52,Station B,Station A,member,Lincoln Park,60601,April,Sunday
RID101349,2023-04-09 05:26:39.439887978,2023-04-09 05:34:39.439887978,8,Station A,Station A,casual,Hyde Park,60622,April,Sunday
