ride_id,started_at,ended_at,ride_length_minutes,start_station_name,end_station_name,user_type,neighborhood,zip_code
RIDE101691,2023-12-09,2023-12-09 00:29:00,29.0,Station B,Station A,member,Uptown,60601
RIDE101692,2023-07-01,2023-07-01 01:59:00,119.0,Station D,Station E,member,Lincoln Park,60640
RIDE101693,2023-02-06,2023-02-06 01:52:00,112.0,Station D,Station A,casual,Uptown,60614
RIDE101694,2023-07-23,2023-07-23 00:37:00,37.0,Station D,Station E,casual,Hyde Park,60615
RIDE101695,2023-01-22,2023-01-22 01:49:00,109.0,Station E,Station C,casual,Downtown,60615
RIDE101696,2023-08-12,2023-08-12 00:53:00,53.0,Station C,Station A,casual,Downtown,60615
RIDE101697,2023-01-10,2023-01-10 01:51:00,111.0,Station C,Station E,member,Lincoln Park,60601
RIDE101698,2023-08-24,2023-08-24 00:06:00,6.0,Station E,Station D,casual,Wicker Park,60614
RIDE101699,2023-02-09,2023-02-09 00:20:00,20.0,Station A,Station A,casual,Lincoln Park,60622
RIDE101700,2023-06-10,2023-06-10 01:43:00,103.0,Station E,Station E,member,Uptown,60622
RIDE101701,2023-10-22,2023-10-22 01:36:00,96.0,Station A,Station C,member,Hyde Park,60601
RIDE101702,2023-08-08,2023-08-08 00:36:00,36.0,Station B,Station E,member,Wicker Park,60640
RIDE101703,2023-10-21,2023-10-21 00:54:00,54.0,Station B,Station D,member,Lincoln Park,60614
RIDE101704,2023-07-27,2023-07-27 01:43:00,103.0,Station C,Station C,casual,Hyde Park,60622
RIDE101705,2023-12-30,2023-12-30 01:01:00,61.0,Station E,Station E,casual,Wicker Park,60622
RIDE101706,2023-11-24,2023-11-24 00:36:00,36.0,Station E,Station C,casual,Wicker Park,60615
RIDE101707,2023-08-02,2023-08-02 01:39:00,99.0,Station E,Station A,member,Lincoln Park,60614
RIDE101708,2023-05-29,2023-05-29 00:09:00,9.0,Station E,Station A,casual,Wicker Park,60614
RIDE101709,2023-02-28,2023-02-28 00:30:00,30.0,Station D,Station E,member,Wicker Park,60601
RIDE101710,2023-07-27,2023-07-27 01:03:00,63.0,Station D,Station A,member,Downtown,60601
RIDE101711,2023-01-11,2023-01-11 01:39:00,99.0,Station B,Station E,casual,Downtown,60615
RIDE101712,2023-06-16,2023-06-16 01:43:00,103.0,Station D,Station A,member,Lincoln Park,60622
RIDE101713,2023-03-29,2023-03-29 00:17:00,17.0,Station A,Station E,member,Lincoln Park,60601
RIDE101714,2023-11-13,2023-11-13 01:11:00,71.0,Station E,Station B,casual,Wicker Park,60622
RIDE101715,2023-08-24,2023-08-24 01:30:00,90.0,Station D,Station E,member,Downtown,60622
RIDE101716,2023-12-20,2023-12-20 00:31:00,31.0,Station B,Station A,casual,Hyde Park,60614
RIDE101717,2023-07-05,2023-07-05 01:05:00,65.0,Station D,Station E,member,Lincoln Park,60622
RIDE101718,2023-02-15,2023-02-15 00:54:00,54.0,Station A,Station D,member,Wicker Park,60601
RIDE101719,2023-08-12,2023-08-12 01:32:00,92.0,Station C,Station E,casual,Downtown,60614
RIDE101720,2023-02-24,2023-02-24 00:44:00,44.0,Station E,Station B,member,Hyde Park,60622
RIDE101721,2023-05-05,2023-05-05 00:46:00,46.0,Station D,Station A,member,Hyde Park,60601
RIDE101722,2023-08-12,2023-08-12 00:25:00,25.0,Station C,Station D,casual,Downtown,60640
RIDE101723,2023-10-29,2023-10-29 01:25:00,85.0,Station A,Station C,member,Hyde Park,60614
RIDE101724,2023-07-25,2023-07-25 01:38:00,98.0,Station B,Station D,casual,Hyde Park,60601
RIDE101725,2023-09-26,2023-09-26 00:10:00,10.0,Station A,Station D,casual,Lincoln Park,60640
RIDE101726,2023-02-10,2023-02-10 01:40:00,100.0,Station E,Station B,casual,Hyde Park,60601
RIDE101727,2023-07-22,2023-07-22 01:15:00,75.0,Station B,Station C,casual,Hyde Park,60601
RIDE101728,2023-06-08,2023-06-08 01:11:00,71.0,Station A,Station A,member,Downtown,60601
RIDE101729,2023-06-23,2023-06-23 00:20:00,20.0,Station E,Station B,member,Wicker Park,60640
RIDE101730,2023-04-24,2023-04-24 00:37:00,37.0,Station D,Station E,member,Lincoln Park,60614
RIDE101731,2023-06-20,2023-06-20 01:06:00,66.0,Station A,Station C,casual,Hyde Park,60615
RIDE101732,2023-03-28,2023-03-28 01:26:00,86.0,Station B,Station D,casual,Downtown,60615
RIDE101733,2023-02-09,2023-02-09 00:43:00,43.0,Station B,Station E,member,Wicker Park,60601
RIDE101734,2023-09-19,2023-09-19 00:30:00,30.0,Station A,Station D,casual,Uptown,60614
RIDE101735,2023-11-21,2023-11-21 00:51:00,51.0,Station D,Station A,casual,Downtown,60622
RIDE101736,2023-02-28,2023-02-28 01:58:00,118.0,Station C,Station D,casual,Downtown,60601
RIDE101737,2023-09-29,2023-09-29 00:11:00,11.0,Station B,Station E,member,Wicker Park,60601
RIDE101738,2023-09-19,2023-09-19 01:55:00,115.0,Station B,Station C,casual,Lincoln Park,60601
RIDE101739,2023-04-10,2023-04-10 01:30:00,90.0,Station C,Station A,casual,Wicker Park,60622
RIDE101740,2023-06-28,2023-06-28 00:32:00,32.0,Station E,Station E,member,Lincoln Park,60640
RIDE101741,2023-06-29,2023-06-29 00:19:00,19.0,Station A,Station D,member,Hyde Park,60640
RIDE101742,2023-11-27,2023-11-27 00:35:00,35.0,Station D,Station A,member,Wicker Park,60614
RIDE101743,2023-03-17,2023-03-17 01:26:00,86.0,Station A,Station A,casual,Uptown,60614
RIDE101744,2023-05-01,2023-05-01 01:00:00,60.0,Station C,Station B,casual,Hyde Park,60615
RIDE101745,2023-02-22,2023-02-22 00:46:00,46.0,Station E,Station C,member,Uptown,60614
RIDE101746,2023-03-16,2023-03-16 00:06:00,6.0,Station A,Station D,casual,Downtown,60640
RIDE101747,2023-05-12,2023-05-12 00:26:00,26.0,Station B,Station B,casual,Wicker Park,60640
RIDE101748,2023-04-12,2023-04-12 01:46:00,106.0,Station C,Station C,casual,Hyde Park,60640
RIDE101749,2023-03-30,2023-03-30 00:40:00,40.0,Station D,Station B,member,Uptown,60601
RIDE101750,2023-11-05,2023-11-05 01:19:00,79.0,Station D,Station E,member,Downtown,60640
RIDE101751,2023-03-20,2023-03-20 00:20:00,20.0,Station B,Station C,member,Lincoln Park,60615
RIDE101752,2023-12-02,2023-12-02 00:55:00,55.0,Station A,Station E,casual,Downtown,60640
RIDE101753,2023-02-08,2023-02-08 01:46:00,106.0,Station B,Station D,casual,Hyde Park,60601
RIDE101754,2023-04-01,2023-04-01 00:36:00,36.0,Station E,Station B,member,Hyde Park,60614
RIDE101755,2023-11-18,2023-11-18 00:06:00,6.0,Station D,Station E,member,Downtown,60601
RIDE101756,2023-09-10,2023-09-10 00:10:00,10.0,Station D,Station C,casual,Lincoln Park,60640
RIDE101757,2023-08-26,2023-08-26 01:19:00,79.0,Station A,Station E,member,Downtown,60601
RIDE101758,2023-10-16,2023-10-16 01:45:00,105.0,Station D,Station B,casual,Uptown,60640
RIDE101759,2023-10-24,2023-10-24 01:33:00,93.0,Station B,Station B,member,Uptown,60614
RIDE101760,2023-08-18,2023-08-18 01:05:00,65.0,Station B,Station B,member,Hyde Park,60615
RIDE101761,2023-12-15,2023-12-15 01:33:00,93.0,Station B,Station B,casual,Lincoln Park,60640
RIDE101762,2023-10-17,2023-10-17 01:21:00,81.0,Station C,Station C,member,Lincoln Park,60622
RIDE101763,2023-11-26,2023-11-26 00:24:00,24.0,Station D,Station B,casual,Uptown,60622
RIDE101764,2023-11-22,2023-11-22 00:52:00,52.0,Station D,Station A,member,Uptown,60640
RIDE101765,2023-11-16,2023-11-16 01:43:00,103.0,Station B,Station A,member,Hyde Park,60614
RIDE101766,2023-06-15,2023-06-15 00:16:00,16.0,Station E,Station E,member,Hyde Park,60614
RIDE101767,2023-11-18,2023-11-18 00:36:00,36.0,Station E,Station E,casual,Wicker Park,60615
RIDE101768,2023-06-11,2023-06-11 00:25:00,25.0,Station C,Station A,member,Wicker Park,60622
RIDE101769,2023-03-19,2023-03-19 01:08:00,68.0,Station E,Station B,casual,Lincoln Park,60614
RIDE101770,2023-08-14,2023-08-14 00:16:00,16.0,Station B,Station E,member,Wicker Park,60640
RIDE101771,2023-02-04,2023-02-04 01:32:00,92.0,Station E,Station C,member,Hyde Park,60622
RIDE101772,2023-08-29,2023-08-29 01:24:00,84.0,Station D,Station A,member,Downtown,60640
RIDE101773,2023-08-15,2023-08-15 00:48:00,48.0,Station C,Station C,casual,Lincoln Park,60614
RIDE101774,2023-11-20,2023-11-20 01:42:00,102.0,Station B,Station C,member,Hyde Park,60615
RIDE101775,2023-06-05,2023-06-05 01:25:00,85.0,Station A,Station B,member,Uptown,60615
RIDE101776,2023-05-21,2023-05-21 00:12:00,12.0,Station B,Station B,member,Hyde Park,60640
RIDE101777,2023-10-30,2023-10-30 00:12:00,12.0,Station D,Station B,casual,Wicker Park,60614
RIDE101778,2023-01-29,2023-01-29 00:50:00,50.0,Station A,Station C,member,Downtown,60640
RIDE101779,2023-06-30,2023-06-30 01:27:00,87.0,Station D,Station B,member,Lincoln Park,60622
RIDE101780,2023-09-17,2023-09-17 00:24:00,24.0,Station E,Station D,member,Uptown,60640
RIDE101781,2023-02-07,2023-02-07 01:34:00,94.0,Station B,Station C,casual,Uptown,60601
RIDE101782,2023-06-08,2023-06-08 01:13:00,73.0,Station E,Station B,casual,Hyde Park,60615
RIDE101783,2023-08-25,2023-08-25 01:46:00,106.0,Station C,Station B,member,Hyde Park,60615
RIDE101784,2023-08-20,2023-08-20 00:18:00,18.0,Station E,Station C,member,Downtown,60615
RIDE101785,2023-01-20,2023-01-20 00:21:00,21.0,Station D,Station A,member,Uptown,60614
RIDE101786,2023-01-30,2023-01-30 01:07:00,67.0,Station D,Station B,casual,Downtown,60601
RIDE101787,2023-07-08,2023-07-08 00:34:00,34.0,Station D,Station D,member,Hyde Park,60622
RIDE101788,2023-05-27,2023-05-27 00:45:00,45.0,Station E,Station A,casual,Hyde Park,60614
RIDE101789,2023-02-09,2023-02-09 01:16:00,76.0,Station A,Station D,member,Uptown,60640
RIDE101790,2023-11-27,2023-11-27 01:45:00,105.0,Station A,Station A,member,Downtown,60640
RIDE101791,2023-02-16,2023-02-16 01:27:00,87.0,Station C,Station D,casual,Lincoln Park,60601
RIDE101792,2023-11-11,2023-11-11 01:41:00,101.0,Station D,Station B,casual,Downtown,60640
RIDE101793,2023-11-01,2023-11-01 00:49:00,49.0,Station C,Station D,casual,Lincoln Park,60640
RIDE101794,2023-09-17,2023-09-17 01:48:00,108.0,Station C,Station A,member,Wicker Park,60614
RIDE101795,2023-07-16,2023-07-16 01:59:00,119.0,Station D,Station D,member,Hyde Park,60615
RIDE101796,2023-08-25,2023-08-25 01:01:00,61.0,Station E,Station D,member,Lincoln Park,60614
RIDE101797,2023-10-25,2023-10-25 01:38:00,98.0,Station B,Station D,casual,Wicker Park,60615
RIDE101798,2023-10-11,2023-10-11 00:29:00,29.0,Station D,Station B,casual,Wicker Park,60601
RIDE101799,2023-01-22,2023-01-22 00:07:00,7.0,Station B,Station B,member,Hyde Park,60622
RIDE101800,2023-08-19,2023-08-19 01:33:00,93.0,Station B,Station D,casual,Lincoln Park,60614
RIDE101801,2023-10-20,2023-10-20 00:53:00,53.0,Station E,Station E,casual,Wicker Park,60614
RIDE101802,2023-11-30,2023-11-30 00:50:00,50.0,Station D,Station A,casual,Wicker Park,60614
RIDE101803,2023-04-07,2023-04-07 01:37:00,97.0,Station D,Station A,member,Uptown,60601
RIDE101804,2023-06-14,2023-06-14 00:22:00,22.0,Station D,Station B,member,Downtown,60640
RIDE101805,2023-11-06,2023-11-06 00:37:00,37.0,Station B,Station E,member,Lincoln Park,60622
RIDE101806,2023-09-01,2023-09-01 02:00:00,120.0,Station E,Station E,member,Uptown,60640
RIDE101807,2023-09-14,2023-09-14 00:10:00,10.0,Station A,Station E,casual,Hyde Park,60615
RIDE101808,2023-03-19,2023-03-19 01:07:00,67.0,Station D,Station A,member,Hyde Park,60640
RIDE101809,2023-02-01,2023-02-01 01:35:00,95.0,Station A,Station B,casual,Lincoln Park,60601
RIDE101810,2023-08-19,2023-08-19 01:01:00,61.0,Station B,Station B,casual,Lincoln Park,60615
RIDE101811,2023-02-22,2023-02-22 01:16:00,76.0,Station B,Station A,casual,Wicker Park,60615
RIDE101812,2023-06-25,2023-06-25 00:42:00,42.0,Station C,Station D,casual,Uptown,60601
RIDE101813,2023-02-13,2023-02-13 01:14:00,74.0,Station E,Station E,member,Hyde Park,60614
RIDE101814,2023-09-16,2023-09-16 01:34:00,94.0,Station C,Station C,member,Downtown,60601
RIDE101815,2023-11-27,2023-11-27 01:07:00,67.0,Station A,Station C,member,Hyde Park,60601
RIDE101816,2023-03-30,2023-03-30 00:29:00,29.0,Station B,Station D,casual,Lincoln Park,60622
RIDE101817,2023-01-21,2023-01-21 01:17:00,77.0,Station D,Station B,member,Uptown,60622
RIDE101818,2023-05-07,2023-05-07 00:28:00,28.0,Station D,Station B,casual,Lincoln Park,60622
RIDE101819,2023-12-29,2023-12-29 01:14:00,74.0,Station E,Station A,casual,Downtown,60622
RIDE101820,2023-08-13,2023-08-13 00:49:00,49.0,Station A,Station E,member,Wicker Park,60615
RIDE101821,2023-08-13,2023-08-13 00:46:00,46.0,Station C,Station C,member,Lincoln Park,60622
RIDE101822,2023-09-26,2023-09-26 01:38:00,98.0,Station A,Station D,member,Lincoln Park,60615
RIDE101823,2023-09-25,2023-09-25 01:04:00,64.0,Station A,Station C,casual,Wicker Park,60601
RIDE101824,2023-11-09,2023-11-09 00:40:00,40.0,Station E,Station E,casual,Lincoln Park,60601
RIDE101825,2023-03-23,2023-03-23 01:56:00,116.0,Station C,Station A,member,Hyde Park,60615
RIDE101826,2023-07-06,2023-07-06 01:51:00,111.0,Station D,Station D,casual,Downtown,60640
RIDE101827,2023-07-10,2023-07-10 01:21:00,81.0,Station D,Station A,member,Wicker Park,60601
RIDE101828,2023-05-25,2023-05-25 01:55:00,115.0,Station B,Station A,casual,Uptown,60601
RIDE101829,2023-07-18,2023-07-18 01:15:00,75.0,Station C,Station D,casual,Lincoln Park,60615
RIDE101830,2023-07-29,2023-07-29 00:25:00,25.0,Station B,Station D,casual,Wicker Park,60622
RIDE101831,2023-06-23,2023-06-23 00:13:00,13.0,Station E,Station D,member,Lincoln Park,60614
RIDE101832,2023-12-14,2023-12-14 01:12:00,72.0,Station A,Station A,casual,Downtown,60615
RIDE101833,2023-11-03,2023-11-03 00:24:00,24.0,Station D,Station C,member,Lincoln Park,60640
RIDE101834,2023-01-27,2023-01-27 01:02:00,62.0,Station A,Station C,casual,Hyde Park,60614
RIDE101835,2023-11-20,2023-11-20 00:42:00,42.0,Station A,Station C,member,Hyde Park,60614
RIDE101836,2023-11-28,2023-11-28 01:49:00,109.0,Station D,Station A,member,Lincoln Park,60615
RIDE101837,2023-06-21,2023-06-21 00:38:00,38.0,Station D,Station D,casual,Hyde Park,60601
RIDE101838,2023-02-03,2023-02-03 01:14:00,74.0,Station C,Station C,member,Lincoln Park,60615
RIDE101839,2023-06-18,2023-06-18 00:51:00,51.0,Station D,Station B,casual,Wicker Park,60614
RIDE101840,2023-02-18,2023-02-18 01:03:00,63.0,Station B,Station A,member,Downtown,60615
RIDE101841,2023-10-13,2023-10-13 00:05:00,5.0,Station D,Station D,casual,Wicker Park,60601
RIDE101842,2023-12-14,2023-12-14 01:44:00,104.0,Station A,Station D,casual,Downtown,60640
RIDE101843,2023-07-17,2023-07-17 01:26:00,86.0,Station A,Station A,member,Hyde Park,60601
RIDE101844,2023-05-26,2023-05-26 01:09:00,69.0,Station C,Station C,casual,Downtown,60640
RIDE101845,2023-05-10,2023-05-10 00:53:00,53.0,Station A,Station C,member,Hyde Park,60601
RIDE101846,2023-12-03,2023-12-03 01:38:00,98.0,Station B,Station A,member,Wicker Park,60640
RIDE101847,2023-11-05,2023-11-05 00:28:00,28.0,Station C,Station B,casual,Hyde Park,60614
RIDE101848,2023-03-18,2023-03-18 01:58:00,118.0,Station D,Station B,casual,Downtown,60622
RIDE101849,2023-06-20,2023-06-20 00:07:00,7.0,Station D,Station B,member,Uptown,60622
RIDE101850,2023-02-11,2023-02-11 01:24:00,84.0,Station D,Station E,casual,Uptown,60601
RIDE101851,2023-10-26,2023-10-26 01:54:00,114.0,Station A,Station A,casual,Hyde Park,60615
RIDE101852,2023-12-06,2023-12-06 00:51:00,51.0,Station A,Station B,casual,Uptown,60601
RIDE101853,2023-03-14,2023-03-14 01:44:00,104.0,Station E,Station E,member,Lincoln Park,60640
RIDE101854,2023-06-29,2023-06-29 01:24:00,84.0,Station B,Station B,casual,Lincoln Park,60622
RIDE101855,2023-06-08,2023-06-08 00:35:00,35.0,Station D,Station B,casual,Wicker Park,60601
RIDE101856,2023-12-02,2023-12-02 00:46:00,46.0,Station B,Station D,member,Downtown,60601
RIDE101857,2023-12-24,2023-12-24 01:37:00,97.0,Station D,Station A,casual,Hyde Park,60640
RIDE101858,2023-12-06,2023-12-06 00:13:00,13.0,Station C,Station A,member,Hyde Park,60615
RIDE101859,2023-07-20,2023-07-20 01:29:00,89.0,Station B,Station E,casual,Hyde Park,60615
RIDE101860,2023-03-08,2023-03-08 01:13:00,73.0,Station B,Station B,casual,Uptown,60615
RIDE101861,2023-11-01,2023-11-01 01:49:00,109.0,Station A,Station C,casual,Hyde Park,60601
RIDE101862,2023-12-29,2023-12-29 00:54:00,54.0,Station E,Station C,casual,Downtown,60601
RIDE101863,2023-02-13,2023-02-13 00:29:00,29.0,Station A,Station E,member,Wicker Park,60640
RIDE101864,2023-06-08,2023-06-08 01:12:00,72.0,Station B,Station D,casual,Uptown,60601
RIDE101865,2023-10-14,2023-10-14 01:32:00,92.0,Station C,Station B,casual,Lincoln Park,60622
RIDE101866,2023-07-12,2023-07-12 01:08:00,68.0,Station A,Station D,member,Lincoln Park,60640
RIDE101867,2023-11-26,2023-11-26 01:43:00,103.0,Station E,Station B,casual,Wicker Park,60614
RIDE101868,2023-06-18,2023-06-18 01:15:00,75.0,Station D,Station B,casual,Hyde Park,60615
RIDE101869,2023-03-07,2023-03-07 00:24:00,24.0,Station B,Station E,casual,Lincoln Park,60622
RIDE101870,2023-12-10,2023-12-10 01:23:00,83.0,Station A,Station B,member,Wicker Park,60622
RIDE101871,2023-12-26,2023-12-26 00:41:00,41.0,Station A,Station B,member,Hyde Park,60615
RIDE101872,2023-12-17,2023-12-17 00:46:00,46.0,Station C,Station C,casual,Lincoln Park,60640
RIDE101873,2023-09-27,2023-09-27 00:57:00,57.0,Station B,Station A,member,Hyde Park,60614
RIDE101874,2023-02-17,2023-02-17 01:27:00,87.0,Station D,Station B,member,Wicker Park,60615
RIDE101875,2023-11-27,2023-11-27 00:46:00,46.0,Station C,Station A,casual,Lincoln Park,60622
RIDE101876,2023-12-10,2023-12-10 00:19:00,19.0,Station B,Station D,member,Downtown,60640
RIDE101877,2023-08-05,2023-08-05 00:17:00,17.0,Station B,Station B,casual,Wicker Park,60640
RIDE101878,2023-09-18,2023-09-18 01:11:00,71.0,Station A,Station C,member,Wicker Park,60601
RIDE101879,2023-07-05,2023-07-05 01:29:00,89.0,Station E,Station D,member,Wicker Park,60640
RIDE101880,2023-01-10,2023-01-10 00:13:00,13.0,Station B,Station C,casual,Downtown,60601
RIDE101881,2023-07-05,2023-07-05 00:10:00,10.0,Station D,Station C,member,Lincoln Park,60615
RIDE101882,2023-06-08,2023-06-08 01:51:00,111.0,Station A,Station E,casual,Hyde Park,60601
RIDE101883,2023-04-03,2023-04-03 00:21:00,21.0,Station E,Station C,casual,Lincoln Park,60622
RIDE101884,2023-04-20,2023-04-20 00:27:00,27.0,Station A,Station A,member,Hyde Park,60615
RIDE101885,2023-06-24,2023-06-24 01:56:00,116.0,Station D,Station A,member,Downtown,60601
RIDE101886,2023-09-06,2023-09-06 00:09:00,9.0,Station C,Station C,member,Lincoln Park,60615
RIDE101887,2023-04-09,2023-04-09 00:30:00,30.0,Station D,Station A,casual,Downtown,60640
RIDE101888,2023-04-26,2023-04-26 00:18:00,18.0,Station A,Station D,casual,Hyde Park,60640
RIDE101889,2023-03-12,2023-03-12 01:07:00,67.0,Station E,Station A,member,Lincoln Park,60614
RIDE101890,2023-03-21,2023-03-21 00:29:00,29.0,Station A,Station B,member,Wicker Park,60622
RIDE101891,2023-02-09,2023-02-09 00:17:00,17.0,Station A,Station D,casual,Lincoln Park,60640
RIDE101892,2023-06-01,2023-06-01 00:09:00,9.0,Station D,Station A,member,Downtown,60601
RIDE101893,2023-02-21,2023-02-21 01:18:00,78.0,Station B,Station E,casual,Wicker Park,60640
RIDE101894,2023-09-17,2023-09-17 01:27:00,87.0,Station B,Station D,casual,Downtown,60614
RIDE101895,2023-10-04,2023-10-04 01:52:00,112.0,Station C,Station E,casual,Uptown,60615
RIDE101896,2023-09-27,2023-09-27 00:54:00,54.0,Station B,Station E,member,Uptown,60640
RIDE101897,2023-01-20,2023-01-20 01:29:00,89.0,Station B,Station B,casual,Uptown,60601
RIDE101898,2023-12-05,2023-12-05 01:07:00,67.0,Station A,Station B,member,Downtown,60615
RIDE101899,2023-06-22,2023-06-22 01:12:00,72.0,Station A,Station A,casual,Uptown,60615
RIDE101900,2023-11-13,2023-11-13 01:24:00,84.0,Station D,Station A,member,Hyde Park,60615
RIDE101901,2023-03-09,2023-03-09 01:34:00,94.0,Station A,Station C,member,Wicker Park,60640
RIDE101902,2023-11-02,2023-11-02 01:20:00,80.0,Station A,Station B,member,Downtown,60615
RIDE101903,2023-07-12,2023-07-12 00:37:00,37.0,Station C,Station A,casual,Uptown,60640
RIDE101904,2023-03-20,2023-03-20 00:11:00,11.0,Station B,Station D,member,Uptown,60622
RIDE101905,2023-03-25,2023-03-25 00:51:00,51.0,Station A,Station A,member,Hyde Park,60614
RIDE101906,2023-04-03,2023-04-03 00:33:00,33.0,Station B,Station A,member,Wicker Park,60601
RIDE101907,2023-12-21,2023-12-21 01:22:00,82.0,Station A,Station D,member,Lincoln Park,60615
RIDE101908,2023-11-16,2023-11-16 01:36:00,96.0,Station B,Station D,casual,Lincoln Park,60622
RIDE101909,2023-03-26,2023-03-26 00:14:00,14.0,Station B,Station D,member,Downtown,60615
RIDE101910,2023-08-13,2023-08-13 00:06:00,6.0,Station A,Station E,member,Lincoln Park,60622
RIDE101911,2023-01-23,2023-01-23 00:31:00,31.0,Station D,Station D,casual,Uptown,60640
RIDE101912,2023-07-30,2023-07-30 01:28:00,88.0,Station E,Station B,member,Downtown,60640
RIDE101913,2023-07-06,2023-07-06 01:07:00,67.0,Station A,Station E,member,Uptown,60601
RIDE101914,2023-12-13,2023-12-13 01:58:00,118.0,Station C,Station A,member,Downtown,60640
